Abstrak,Topik 1,Topik 2,Topik 3,Topik 4,Topik 5,Topik 6,Topik 7,Topik 8,Topik 9,Topik 10,Topik 11,Topik 12,Topik 13,Topik 14,Topik 15,Topik 16,Topik 17,Topik 18,Topik 19,Topik 20,Label
"E-learning merupakan pengaruh proses transformasi pendidikan konvensional ke dalam bentuk digital, baik secara isi dan sistemnya. Pengguna sistem tersebut adalah siswa. Konsep belajar setiap siswa berbeda antara satu dengan yang lainnya baik dari segi tingkat pemahaman dan cara memproses pengetahuan mereka. Oleh karena itu, diperlukannya mengidentifikasi gaya kognitif berbasis Myers Briggs Type Indicator (MBTI) dengan mengamati perilaku browsing siswa melalui metode Neural Network (NN). Metode ini diadopsi karena mampu mengorganisasi dirinya sendiri dalam mengklasifikasi data yang diberikan selama masa training dan data yang dihasilkan bersifat akurat walaupun dalam proses lama. Pengumpulan data yang digunakan dengan melakukan pengamatan perilaku browsing siswa yang nantinya akan diproses menggunakan algoritma Backpropagation. Kemudian data akan dibandingkan dengan hasil kuisioner MBTI yang telah dikumpulkan sebelumnya. Data yang digunakan adalah 250 data siswa. Hasil yang diperoleh tergantung dari penggunaan batas MSE dan iterasi. Semakin rendah penggunaan batas MSE, maka semakin tinggi pula nilai akurasi yang diperoleh. Semakin tinggi batas iterasi yang digunakan, maka nilai akurasi yang diperoleh stabil atau tetap. Hasil akurasi terbaik diperoleh ketika MSE 0.001 dengan batas iterasi berkisar 500-1000 iterasi menghasilkan akurasi 90%. Hasil gaya kognitif yang diperoleh tersebut akan menjadi suatu acuan bagi guru untuk strategi pembelajaran berikutnya sesuai gaya kognitif siswa.  Kata kunci : Gaya Kognitif, MBTI, Backpropagation",0.013045250424231027,0.013045250484894915,0.013045250590020397,0.013045250112256731,0.0130452505665406,0.013045250109424988,0.013045249504948384,0.013045250321359583,0.013045250209961863,0.7521402489384301,0.013045250354602668,0.013045249801635033,0.013045250256771251,0.013045249426677294,0.013045249028364363,0.013045250290073475,0.01304524977738092,0.013045250170705344,0.0130452503686766,0.013045249263044421,KK
"Penyakit gagal jantung merupakan salah satu darimacam-macam penyakit jantung, pada penderita gagal jantung, detakanjantungnya tidak berjalan secara normal, dalam melakukan aktivitas normal penderita cenderung mudah lelah, Penyebabnya adalah rusaknya otot jantung serta karena adanya beban jantung yang berlebihan, pada saat ini penderita penyakit gagal jantung tiap tahunnya semakin meningkat, dan lebih cenderung mengenai laki-laki daripada perempuan. Oleh karena itu, perkembangan teknologi informasi dan komunikasi menjadi media utama untuk menjembatani permasalahan tersebut. Di bidang medis, peranan teknologi informasi dan komunikasi dikemas dalam suatu wadah informatika medis, sehingga dibuatlah sebuah sistem pakar penyakit gagal jantung yang nantinya diharapkan bisa bermanfaat untuk mengetahui lebih dini penyakit gagal jantung, sehingga dapat ditangani lebih cepat dan mengurangi resiko meninggal dunia, dalam hal ini aplikasi untuk mendiagnosa penyakit gagal jantung menggunakan metode Radial Basis Function, dengan penentuan hidden node menggunakan K-Means Cluster, metode K-Means digunakan karena ketepatan penentuan nilai centroid yang akurat, fungsi aktivasi yang digunakan pada penelitian ini hanya menggunakan fungsi aktivasigaussian, inputan terdiri dari 16 variabel, berdasarkan keluhan dan gejala-gejala yang dialami oleh pasien, data training dan data testing yang digunakan berasal dari rekammedik Rumah Sakit Umum DaerahSidoarjo. Kata Kunci : Radial Basis Function, K-Means, Gaussian",0.013646981904389104,0.01364698213475764,0.01364698249928907,0.013646980782496612,0.013646982423126912,0.013646980761709265,0.013646978628227726,0.013646981460443377,0.013646981141689553,0.7407073690174861,0.013646981655974758,0.013646979669490347,0.013646981307810805,0.013646978306885322,0.013646976953742705,0.013646981425987081,0.013646979591253501,0.013646980994600854,0.013646981733244176,0.013646977607395153,KK
"Mobil keliling merupakan suatu program pemerintah yang banyak digunakan saat ini, salah satunya adalah puskesmas keliling. Puskesmas keliling tersebut diperuntukan untuk pelayanan kesehatan masyarakat yang lebih baik lagi. Objek yang berupa mobil sering berpindah-pindah tempat sehingga masyarakat yang ingin menggunakan jasa puskesmas keliling tersebut harus mencari objek dan tempat dimana mobil tersebut berada. Objek dan tempat tempat yang belum diketahui, menjadi kendala untuk menemukan objek atau tempat yang dicari. Namun  permasalahannya adalah, ketika puskesmas ingin melakukan share lokasi, mereka harus terhubung dengan internet, sehingga jika tidak memiliki koneksi internet tidak dapat melakukan share lokasi dimana puskesmas keliling berada. Dalam tugas akhir ini, dibuat sebuah sistem share data lokasi, dimana sisi client akan mendapatkan titik lokasi objek tanpa koneksi internet. share lokasi ini memanfaatkan layanan SMS yang lebih umum tersedia dibandingkan internet. Dengan menggunakan dua aplikasi yang berperan sebagai Server dan Client, sistem ini memiliki dua fungsi utama, yaitu fungsi pelacakan dengan GPS Tracking pada aplikasi Server, dan fungsi untuk menampilkan peta dengan memanfaatkan Google Maps pada aplikasi Client. Aplikasi ini dipasang dalam smartphone yang berbasis android. Dengan kemanfaatan rata-rata 62,33 % dan tampilan rata-rata 57,66 %.  Keywords: GPS Tracking, Google Maps, Server, Client, Android",0.011898166960401024,0.011898167009555214,0.011898167101241008,0.011898166680338475,0.011898167081251876,0.011898166689988951,0.011898166159646607,0.011898166839077717,0.011898166765222418,0.7739348339312112,0.011898166893472062,0.011898166405267127,0.011898166806516574,0.011898166066205374,0.011898165714469243,0.01189816683403313,0.01189816638533305,0.011898166742702207,0.011898166903046709,0.011898166031020008,RPL
"Di Indonesia banyak sekali mengenal bermacam-macam pemainan kata, salah satu permainan kata yang sering dimainkan melalui jejaring sosial saat ini adalah  jenis alfagram. Alfagram adalah permainan menyusun ulang huruf dari sebuah kata agar sesuai alfabetis, misal alfagram “cinta” adalah “tinca”. Sementara ini permainan kata alfagram hanya dimainkan secara tradisional seperti menyusun kata dengan mengetik, permainan ini akan dikembangkan dengan teknologi Augmented Reality. Augmented Reality merupakan konsep penggabungan antara obyek virtual 2D atau 3D pada dunia maya dengan dunia nyata, Augmented Reality digunakan untuk menampilkan obyek 3D perhuruf.  Pada Tugas Akhir ini dibangun rancangan tentang teknologi Augmented Reality dengan menggunakan Frame Markers, Frame markers digunakan untuk penanda suatu obyek huruf yang berbeda-beda, ciri tersebut digunakan untuk permainan susun kata. Setiap obyek yang telah terdeteksi oleh kamera mendapatkan sebuah id, dan disimpan ke sistem digunakan untuk proses inti permainan kata. Teknologi Augmented Reality ini telah diimplementasikan kedalam permainan susun kata dan dapat disimpulkan dari hasil uji kuantitatif yang didapatkan dari pengguna aplikasi bahwa 50% puas, 41% lumayan puas, dan 9% tidak puas.",0.012420251343543158,0.012420251403913157,0.012420251509858591,0.012420251027831458,0.012420251509621871,0.012420251023955064,0.012420250424680186,0.01242025120664198,0.012420251261106498,0.7640152309106741,0.012420251275184408,0.012420250737443097,0.012420251214807141,0.012420250371575497,0.012420249997192769,0.012420251204899835,0.012420250978435389,0.01242025112312477,0.012420251288564586,0.012420250186946279,RPL
"Resiko berpengaruh pada keberhasilan sebuah proyek. Dalam implementasi proyek banyak organisasi/perusahaan yang tidak melakukan manajemen resiko tetapi lebih mengedepankan manajemen krisis (fire fighting). Penelitian ini mengimplementasikan manajemen proyek berbasiskan Project Management Body of Knowledge (PMBOK) yang merupakan salah satu standarisasi internasional manajemen proyek yang dibuat oleh Project Management Institute (PMI). Di dalam PMBOK terdapat 9 domain, salah satu domain dalam PMBOK adalah Project Risk Management atau manajemen risiko proyek. Fokus penelitian ini tertuju pada Project Risk Management. PMBOK mendefinisikan Project Risk Management merupakan proses sistematis dalam mengidentifikasi, menganalisis dan merespon resiko proyek. Tujuan utama manajemen resiko adalah meningkatkan kemungkinan hasil dan manfaat yang positif proyek, dan mengurangi kemungkinan hasil dan dampak negatif proyek. Dalam penelitian ini telah menggunakan metode SMARTER (Simple Multi-Attribute Rating Technique Exploiting Ranks) untuk menentukan prioritas risiko pada kategori Cost, Time, Scope, Quality. Dari hasil ujicoba aplikasi Project Risk Management pemenuhan PMBOK telah memenuhi 72,73%. Sedangkan berdasarkan penilaian pengguna studi kasus proyek SAP PT Semen Gresik Tbk didapatkan tingkat kepuasan  81,82%.",0.010703313397414815,0.01070331353913212,0.010703313786053973,0.010703312668713483,0.010703313730401507,0.01070331265986774,0.010703311281763956,0.01070331307883455,0.010703312899156745,0.7966370619093459,0.010703313238963038,0.01070331194523072,0.010703313005768586,0.010703311055289287,0.01070331013593589,0.010703313076159647,0.010703311938521236,0.010703312804666687,0.01070331325740084,0.010703310591379089,RPL
"Manusia sebagai makhluk sosial tidak terlepas dari interaksi. Komunikasi merupakan bentuk nyata dari interaksi tersebut. Tujuan utama dari penelitian ini adalah agar terjadi harmoni sosial yang baik antara tuna rungu dengan orang normal. Pada penelitian ini, pengenalan yang dilakukan terfokus pada pengenalan isyarat huruf “A”-“Z”, masing-masing huruf terdiri dari tiga citra, hal ini dikarenakan adanya huruf yang bergerak yaitu huruf “J” dan “Z”. Ada tiga tahapan dalam penelitian ini, yaitu proses preprocessing, ekstraksi fitur, dan klasifikasi citra. Proses preprocessing citra melalui proses background removal yaitu dengan thresholding untuk memisahkan wilayah objek yang akan diteliti (yaitu tangan) dengan background citra, kemudian citra hasil tersebut dirubah dalam mode grayscale, selanjutnya dilakukan ekstraksi fitur dengan menggunakan algoritma Linear Discriminant Analysis (LDA) dan klasifikasi pola dengan Euclidean Distance. Pada penelitian ini data yang digunakan adalah 1092 citra yang digunakan sebagai data training dan data testing terdiri dari 7 orang laki-laki dan 7 orang perempuan. Terdapat tiga huruf dengan akurasi tertinggi sebesar 100% yaitu huruf “J”, “Q” dan “Z”, dikarenakan huruf tersebut sequence dan kualitas citra yang sempurna. Beberapa citra uji yang memiliki tingkat akurasi yang rendah cenderung karena memiliki bentuk yang hampir sama dengan huruf lainnya.",0.01321587637591682,0.013215876403911777,0.013215876452757144,0.013215876226979634,0.013215876453980148,0.013215876246896149,0.013215875951214248,0.013215876396458343,0.0132158762740914,0.748898351387821,0.01321587634502778,0.01321587610905959,0.013215876880639528,0.013215875913236374,0.01321587575096913,0.013215876310319527,0.013215876073216858,0.013215876261185318,0.013215876367382041,0.013215875818937111,KK
"Berkembang pesatnya kemajuan teknologi saat ini sangat berpengaruh juga dalam dunia pendidikan. Karena perkembangan teknologi tersebut, maka dibutuhkan para generasi muda yang mampu untuk bekerja sesuai tuntutan jaman. Demi meningkatkan mutu pendidikan, Kemendikbud saat ini mengeluarkan kurikulum baru yaitu kurikulum 2013. Sehingga di periode tahun ajaran 2013/2014 sudah mulai diterapkan kurikulum 2013. Dimana peminatan program studi sudah ditentukan saat awal masuk kelas X (sepuluh). Salah satu SMA yang telah menerapkan kurikulum tersebut adalah SMA Negeri 1 Kamal. Di kurikulum 2013 ini, peminatan siswa dalam menentukan program studi berdasarkan parameter-parameter yang digunakan. Beberapa parameter tersebut diantaranya yaitu angket peminatan siswa, nilai UN, Psikotest, Placement Test dan Nilai Raport SMP. Dalam hal ini, maka dibuatkanlah sebuah aplikasi sistem pendukung keputusan peminatan siswa baru di SMA Negeri 1 Kamal sebagai alat bantu atau bahan rekomendasi dalam menentukan peminatan siswa di SMA Negeri 1 Kamal. Metode perhitungan yang digunakan yaitu menggunakan metode Oreste. Oreste merupakan teknik analisa dalam pengambilan keputusan dari beberapa alternatif pilihan. Melalui uji coba dan perbandingan data hasil menghasilkan prosentase keakuratan 89,9%, yaitu dari 317 data yang diuji, terdapat 285 kesamaan hasil peminatan oleh sistem. Sehingga sistem ini dapat menjadi bahan rekomendasi bagi sekolah dalam menentukan peminatan.",0.011476470621027192,0.011476470724756186,0.011476470912053664,0.011476470053337259,0.011476470869785812,0.011476470050091109,0.011476468948154666,0.011476470402085258,0.01147647022363045,0.7819470700237416,0.01147647048802009,0.011476469488284456,0.011476470306089464,0.011476468796532347,0.011476468127668853,0.011476470366690979,0.011476469464424507,0.011476471074569594,0.01147647060674206,0.011476468452314523,KK
"Pengembangan  media pembelajaran interaktif dengan pola pendidikan game dapat meningkatkan motivasi belajar siswa. Game berbasis flash ""Game Edukasi Matematika Sekolah Dasar Kelas 3 Dengan Menggunakan Metode Adaptive Learning"" menjadi salah satu media dalam pendidikan. Dengan sistem komputerisasi, membuat belajar lebih interaktif dalam memberikan dasar matematika untuk siswa muda terutama sekolah dasar. Pada game multitasking ini pengguna dapat bermain dan belajar. Pada game ini juga bersifat adaptif yaitu dapat menyesuaikan level sesuai dengan kemampuan pengguna. Dari seluruh implementasi yang dilakukan didapatkan bahwa metode adaptive learning untuk game edukasi matematika ini berjalan dengan baik. Multitasking pada game edukasi ini membuat siswa kurang konsentrasi pada soal-soal yang ditampilkan. Siswa cenderung pada permainannya. Berdasarkan hasil uji coba yang dilakukan didapat 90,4% responden menyatakan tertarik pada game ini karena skenario game yang dibuat menarik dengan animasi dan gambar latar yang disukai anak-anak.",0.01120296413584091,0.01120296419775,0.011202964312906108,0.011202963787910658,0.011202964289118697,0.01120296379366611,0.011202963125016296,0.011202964182211561,0.01120296391112784,0.7871436887624683,0.01120296405407938,0.011202963448810983,0.011202963945197207,0.011202963169514564,0.01120296260002082,0.011202964096412676,0.011202963422696954,0.011202963851875532,0.01120296406709423,0.011202962846281299,RPL
"ABSTRAK Di dalam proses pembelajaran konvensional, setiap peserta didik dianggap mempunyai gaya belajar yang sama atau homogen. Sedangkan pada dasarnya tiap peserta didik mempunyai gaya belajar yang berbeda dalam proses pembelajaran. Untuk mengatasi masalah keanekaragaman gaya belajar tersebut, maka dikembangkan Adaptive E-Learning System. Penelitian ini bertujuan untuk membuat sistem rekomendasi materi pembelajaran dimana konten pembelajarannya diadaptasikan dengan gaya belajar berdasarkan Kolb’s learning style dan knowledge level siswa. Kolb’s learning style mempunyai empat gaya belajar yaitu divergen, assimilasi, convergen, dan  akomodasi. Knowledge level mempunyai empat atribut yaitu apprentice, beginner, intermediate, dan expert. Sistem rekomendasi materi pembelajaran ini diuji cobakan kepada 116 siswa kelas sepuluh Madrasah Aliyah Negeri Tuban menggunakan kuisioner Kolb’s learning style dengan empat puluh pertanyaan, dengan membandingkan nilai rata-rata pretest dan nilai rata-rata postest. Hasil dari siswa yang menggunakan sistem rekomendasi materi pembelajaran e-learning adaptif ini, diperoleh peningkatan nilai sebesar 2,11% dari saat siswa melakukan pretest kemudian siswa melakukan latihan postest.  Kata kunci: Adaptive E-Learning System, Kolb’s learning style, sistem rekomendasi materi pembelajaran",0.012010542107394065,0.012010542241083439,0.01201054247115088,0.01201054139794308,0.012010542418065316,0.012010541385764021,0.012010540095721493,0.01201054183692421,0.012010543285781375,0.7717997004042814,0.012010541948337845,0.012010540700706812,0.01201054171942822,0.01201053992023441,0.012010538946909084,0.012010541816354981,0.012010540692386324,0.012010541527245058,0.012010541964771363,0.012010553119516513,KK
"Saat ini pelajar harus meluangkan waktu untuk menambah pengetahuan bahasa Inggrisnya di luar sekolah seperti ke tempat kursus. Tetapi, masalah yang sering dihadapi adalah jadwal yang tersedia ditempat kursus tidak dapat menyesuaikan dengan jadwal yang kita inginkan. Terlebih lagi jika kita sakit atau ada kesibukan lain, tentu saja akan melewatkan pertemuan atau bahkan melewatkan jadwal ujian. Hasil akhir dari penelitian ini akan memberi jalan supaya pelajar tidak harus datang ke kelas tetapi tetap dapat berkomunikasi dengan tutor, mendapatkan semua materinya seperti yang di dapatkan di kelas konvensional, mengerjakan ujian, serta tetap mendapatkan sertifikat. Untuk komunikasi chat dan nilai ujian murid dapat dilihat dan di nilai oleh tutor dengan mengakses Learning Management System (LMS) milik Elite-Course yang dibangun menggunakan LMS Claroline. Hal ini karena gadget Android terintegrasi langsung dengan database LMS milik Elite-Course. Berdasarkan hasil ujicoba kelayakan aplikasi menggunakan kuisioner, didapat 48,57 % koresponden merasa teknologi mobile learning ini sangat penting dan 31,43 % merasa penting. Dari hasil prosentase yang ada, dapat disimpukan bahwa teknologi mobile learning sudah dirasa penting dan dapat diterapkan pada lembaga kursus sehingga murid mendapatkan kemudahan dalam kegiatan belajarnya.",0.010689619008558018,0.01068961906583395,0.0106896191394949,0.010689618768672166,0.010689619121687317,0.010689618748751689,0.010689618284772827,0.010689618905342077,0.010689618850470598,0.7968972417700929,0.01068961895306703,0.010689618585538154,0.010689618868688602,0.01068961896073059,0.01068961969783516,0.010689618897644524,0.010689618500146502,0.010689618871252313,0.010689618956142866,0.010689618045277986,RPL
"Perkembangan internet yang pesat membuat semakin bertambah pula jumlah pengguna internet, khususnya pengguna jejaring sosial facebook. Selain digunakan untuk bertukar informasi, facebook digunakan sebagai media untuk menawarkan barang dagangan(jual-beli online). Online shop yang berkembang saat ini memanfaatkan facebook untuk melakukan promosi sehingga dapat mempermudah pembeli melihat katalog barang dan melakukan penawaran. Pencarian tokoh sentral dalam facebook dapat membantu online shop sehingga promosi lebih merata. Penelitian ini menganalisis aktor sentral pada facebook dengan menggunakan teori sosial network analysis(SNA) dan centrality. Penentuan aktor sentral dilakukan dengan menghitung sentralitas kedekatan(closeness) dan sentralitas keantaraan (betweenness).Aktor dengan sentralitas kedekatan tertinggi lebih cepat menyebarkan informasi karena aktor tersebut memiliki jarak terdekat dengan aktor lainnya. Sedangkan aktor dengan sentralitas keantaraan tertinggi dapat menyebarkan informasi terhadap aktor yang terhubung langsung dengannya atau tidak. Pada penelitian ini dilakukan pencarian aktor sentral pada akun 100005099490481 yang memiliki pertemanan 145. Hasil penelitian menunjukkan nilai closeness tertinggi terdapat pada id 117 dengan nilai 0.823. Nilai betweenness tertinggi pada id 130 dengan nilai 18.898. Dengan menerapkan teori SNA, hasil perhitungan yang divisualisasikan ke dalam graf menunjukkan bahwa id dengan nilai closeness dan betweenness tertinggi sangat berperan penting dalam menghubungkan aktor yang satu dengan yang lain dalam cluster jaringan.",0.011009225554010378,0.011009225735792697,0.011009225875621214,0.011009224954264454,0.011009225830095965,0.01100922495064836,0.011009223755706435,0.011009225286612715,0.011009225175777989,0.7908247218526787,0.011009225418383823,0.011009224352886754,0.011009225228334021,0.011009229757635746,0.011009222868696305,0.011009225282684217,0.01100922430656094,0.011009225069846352,0.011009225436099066,0.011009223307663935,KK
"Pariwisata merupakan salah satu sektor penting untuk memajukan suatu daerah. Sehingga banyak orang yang berupaya untuk memajukan pariwisata daerahnya. Upaya untuk memajukan pariwisata tersebut yaitu dengan memanfaatkan kemajuan teknologi. Salah satunya dengan memanfaatkan teknologi Augmented Reality (AR) dan sensor-sensor yang ada pada device android yaitu Global Positioning System (GPS), kompas, dan akselerometer. Teknologi Augmented Reality (AR) digunakan untuk memvisualisasikan obyek wisata dalam bentuk marker ikon wisata dengan bantuan kamera pada device, sensor Global Positioning System (GPS) digunakan untuk mengetahui posisi pengguna yang kemudian sistem dapat menampilkan obyek wisata terdekat dengan pengguna melalui marker ikon wisata, sensor kompas digunakan sebagai petunjuk arah yang nantinya sistem dapat memunculkan marker ikon wisata yang ada pada arah tertentu, dan akselerometer digunakan untuk menstabilkan posisi marker ikon wisata agar tetap berada di depan pengguna meskipun orientasi device berubah-ubah. Penelitian ini bertujuan untuk menghasilkan suatu simulasi aplikasi yang menunjang dan mempermudah pengguna untuk mendapatkan detail informasi-informasi yang hanya didapat pengguna jika pengguna mengunjungi lokasi dengan memanfaatkan teknologi Augmented Reality (AR) dan sensor-sensor yang ada pada device android. Aplikasi ini dirancang menggunakan sistem client server dimana database MySQL sebagai server yang menyediakan informasi-informasi obyek wisata dan device android sebagai client yang melakukan permintaan untuk mengakses data. Berdasarkan implementasi yang dilakukan dapat disimpulkan bahwa aplikasi ini berjalan dengan baik dan dapat memberikan informasi yang akurat.",0.010539840837466735,0.010539840905571628,0.010539841021910608,0.010539840493754546,0.010539840995864152,0.010539840516046025,0.010539840209235275,0.010539840686887675,0.010539840600608294,0.7997430314204592,0.010539840767722622,0.010539840148913727,0.010539840659111364,0.010539839760841345,0.01053983929112838,0.010539840686337544,0.010539840137861236,0.010539840560665167,0.0105398407731222,0.010539839526492296,RPL
"Dalam perkembangannya semakin banyak café menggunakan media 2D sebagai media promosi dan tampilan produk dalam penggunaan buku menu. Augmented reality (AR) yang merupakan konsep penggabungan antara obyek virtual 2D atau 3D pada dunia maya ke dunia nyata, penerapan Augmented reality dalam buku menu juga akan membuat promosi produk lebih menarik dan menjadi hal baru di bidang advertising. Dengan menggunakan metode markerless pada aplikasi Augmented reality akan membuat aplikasi lebih bervariasi. Untuk mengembangkan Augmented reality banyak sekali library pendukung yang dapat di gunakan. Vuforia SDK adalah salah satunya. Dimana Vuforia SDK merupakan library pendukung Augmented reality yang dapat berintegrasi dengan Unity  Berdasarkan sistem AR pada Virtual menu’s Sonnen Cafe, obyek animasi dapat berinteraksi dan menimbulkan animasi gerak, perubahan texture serta audio dengan uji lapangan responden memilih 80% aplikasi dapat di terapkan pada Sonnen café, Dengan tingkat waktu proses rendering obyek aplikasi terbaik berkisar 2,31 detik pada uji device Android yang di terapkan pada sistem secara Augmented reality.",0.010391796327873482,0.010391796391782941,0.010391796467855197,0.010391796056060632,0.010391796448333353,0.010391796064010292,0.010391795541918434,0.010391796210247859,0.0103917961530059,0.802555875767626,0.010391796273575131,0.010391795799830798,0.010391796182823201,0.01039179548253103,0.010391795144772033,0.010391796211242643,0.010391795790102187,0.010391796109952054,0.01039179627449419,0.010391795301962754,RPL
"HIDS (Host based Intrusion Detection System) adalah salah satu jenis IDS (Intrusion Detection System) yang berjalan pada host yang berdiri sendiri atau perlengkapan dalam sebuah jaringan. Sebuah HIDS melakukan pengawasan terhadap paket-paket yang berasal dari dalam maupun dari luar hanya pada satu alat saja dan kemudian memberi peringatan kepada user atau administrator sistem jaringan akan adanya kegiatan-kegiatan yang mencurigakan yang terdeteksi oleh HIDS. DDOS menggunakan banyak host penyerang, untuk menyerang satu host target. Perbedaan dengan serangan DOS biasa, apabila serangan DOS bersifat ""satu lawan satu"", maka untuk DDOS ini menjadi ""satu lawan Banyak"", sehingga pertahanan host target akan lebih mudah dijebol dan dibanjiri traffic sehingga membuat server host menjadi down dan tidak bisa diakses penggunanya. Dengan HIDS, administrator jaringan akan semakin mudah mencegah serangan DDOS. Pada functionality HIDS mampu mendeteksi beberapa variasi serangan yaitu ICMP flood, TCP flood, dan UDP flood. Berdasarkan percobaan yang telah dilakukan rules snort dapat dibuat dengan melakukan perbandingan antara data dari client dan data dari penyerang. Berdasarkan percobaan yang telah dilakukan terjadi kenaikan response time atau lambatnya response time ketika paket data yang dikirim lebih kecil. Ini disebabkan rules snort harus menganalisa paket data yang masuk dalam jangka waktu tertentu agar tidak terjadi false alarm.",0.010981231606385138,0.01098123168150941,0.010981231817188315,0.010981231201499552,0.01098123178652406,0.010981231216854683,0.01098123049377685,0.010981231438956856,0.010981231372786027,0.7913566083777486,0.010981231516199974,0.01098123080281746,0.010981231399727806,0.010981230360941877,0.010981229831755347,0.01098123142764942,0.01098123080117065,0.010981231278803539,0.010981231526712595,0.010981230060992112,RPL
"Banyaknya informasi dan dokumen yang ada mendorong manusia untuk mencari bagaimana untuk mendapatkan informasi dan dokumen yang diinginkan dalam waktu yang singkat. Klasifikasi dokumen tugas akhir dapat membantu program studi Teknik Informatika dalam proses pencarian sebuah dokumen dengan cepat dan tepat. Klasifikasi dokumen tugas akhir mengelompokkan dokumen yang sesuai dengan bidang minat masing-masing di dalam jurusan Teknik Informatika Universitas Trunojoyo Madura diantaranya adalah bidang minat sistem informasi dan rekayasa perangkat lunak , multimedia , sistem terdistribusi, komputasi dan kecerdasan buatan dengan menggunakan PCA (Principle Component Analisis) sebagai pereduksi dimensi dokumen proposal seminar tugas akhir, dimana PCA ini akan mengestraksi fitur dari dokumen sehingga hanya mengambil ciri penting dari dokumen untuk diklasifikasikan menggunakan metode Expectation Maximization, dimana metode Expectation Maximization merupakan salah satu metode dalam pengklasifikasian. Pengujian akan memakai 30 dokumen proposal seminar tugas akhir yang dibagi menjadi dua bagian yaitu dokumen training dan dokumen testing.  yaitu 17 dokumen untuk data training dan 13 dokumen untuk dokumen test. Pengujian klasifikasi dengan Expectation Maximization menghasilkan nilai rata-rata untuk precision sebesar 0,81 dan recall sebesar 0,87 yang memiliki tingkat akurasi sebesar 85% dan tingkat error rate sebesar 15%. Kata Kunci : Klasifikasi, PCA, Expectation maximization.",0.010395309681759038,0.010395309762256456,0.010395309901478864,0.010395309290618805,0.010395309870586587,0.010395309262423566,0.010395308471768859,0.010395309501720865,0.010395309402533637,0.8024891203119741,0.010395309590444627,0.010395308855525741,0.010395309472042489,0.010395308353908552,0.010395308083763254,0.010395309498452928,0.01039530882719188,0.010395309345165433,0.01039530960330728,0.01039531291307706,KK
"Dalam suatu area parkir sebuah gedung instansi atau pertokoan, selalu ditemukan petugas pintu masuk parkir yang bertugas mencatat plat nomor kendaraan pada karcis yang berfungsi sebagai karcis masuk yang biasanya dilakukan secara manual (dilihat dan dicatat), sehingga rentan kesalahan. Maka diperlukan adanya suatu sistem pencatat plat nomor kendaraan secara otomatis, sehingga memudahkan dan membantu meningkatkan kecepatan dalam  mencatat plat nomor kendaraan di area parkir supaya lebih efektif dan efisien. Pada penelitian ini dibuat sistem pengenalan karakter plat nomor kendaraan. Pada proses awal dilakukan segmentasi menggunakan metode Connected Component Analysis, setelah itu dilakukan pengenalan menggunakan Euclidean Distance untuk mengukur kemiripan antara data pelatihan (training) dan data ujicoba (testing). Melalui proses testing citra plat nomor ini dapat diketahui. Dari ujicoba yang telah dilakukan menggunakan metode segmentasi Connected Component Analysis berhasil melakukan segmentasi huruf dan angka dengan persentase rata – rata 85.25%. sedangkan pada pengenalan metode Euclidean Distance dapat mengenali karakter dengan tingkat akurasi 58.2% Kata kunci : Connected Component Analysis, Plat Nomor, Pengenalan Karakter, Euclidean Distance.",0.013069836488228357,0.013069836652249764,0.013069836936757123,0.013069835644610069,0.013069836871463722,0.013069835637144422,0.01306983406713659,0.013069836122084405,0.013069835913325242,0.7516725558795869,0.01306983630802239,0.013069834812849936,0.013069836034682113,0.0130698441697641,0.013069832718446868,0.013069836115021414,0.013069834778261754,0.013069835803557264,0.013069836327586896,0.013070392719220596,KK
